ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
177,2087,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.671/0.429/0.050; direct edge candidate=L260; body edge positions=11/714; magnified raw rows resolve L260; row Y(mean/std) L25=111.209/15.341 L26=149.037/20.969 L27=148.648/22.373 L259=123.638/83.521 L260=123.567/83.371 L261=17.075/10.115 L262=11.414/0.950,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.485/0.353/0.015; direct edge candidate=L522; body edge positions=11/714,522,3,2
178,2088,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.423/0.050/0.014; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.577/0.437/0.000; direct edge candidate=L522; body edge positions=10/714,522,2,2
179,2089,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.930/0.064/0.014; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.743/0.643/0.014; direct edge candidate=L522; body edge positions=11/714,522,2,2
180,2090,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.746/0.038/0.028; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.828/0.566/0.028; direct edge candidate=L522; body edge positions=11/714,522,2,2
181,2091,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.721/0.038/0.014; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.708/0.597/0.014; direct edge candidate=L522; body edge positions=11/714,522,2,2
182,2092,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.822/0.057/0.014; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.662/0.897/0.000; direct edge candidate=L522; body edge positions=11/714,522,2,2
183,2093,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.832/0.050/0.027; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.639/0.776/0.014; direct edge candidate=L522; body edge positions=11/714,522,2,2
184,2094,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.479/0.051/0.014; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.556/0.736/0.014; direct edge candidate=L522; body edge positions=11/714,522,2,2
185,2095,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.892/0.057/0.029; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.743/0.814/0.029; direct edge candidate=L522; body edge positions=11/714,522,2,2
186,2096,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.838/0.051/0.029; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.845/0.662/0.014; direct edge candidate=L522; body edge positions=11/714,522,2,2
187,2097,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.632/0.051/0.015; direct edge candidate=L259; body edge positions=11/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.607/0.038/0.028; direct edge candidate=L521; body edge positions=11/714,521,2,2
188,2098,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.778/0.417/0.058; direct edge candidate=L259; body edge positions=10/714; magnified raw rows resolve L259; row Y(mean/std) L25=110.322/15.980 L26=159.572/24.962 L27=147.758/22.684 L258=120.344/82.886 L259=120.744/83.125 L260=120.287/83.410 L262=10.955/0.930,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.616/0.038/0.014; direct edge candidate=L521; body edge positions=11/714,521,3,2
189,2099,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.732/0.479/0.051; direct edge candidate=L260; body edge positions=11/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.620/0.479/0.014; direct edge candidate=L522; body edge positions=11/714,522,3,2
190,2100,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.639/0.694/0.044; direct edge candidate=L260; body edge positions=10/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.644/0.038/0.014; direct edge candidate=L521; body edge positions=11/714,521,3,2
191,2101,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.783/0.051/0.014; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.703/0.633/0.014; direct edge candidate=L522; body edge positions=11/714,522,2,2
192,2102,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.722/0.681/0.051; direct edge candidate=L260; body edge positions=11/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.671/0.057/0.014; direct edge candidate=L521; body edge positions=11/714,521,3,2
193,2103,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.493/0.479/0.044; direct edge candidate=L260; body edge positions=11/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.437/0.335/0.014; direct edge candidate=L522; body edge positions=11/714,522,3,2
194,2104,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.482/0.383/0.043; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.476/0.448/0.028; direct edge candidate=L522; body edge positions=11/714,522,3,2
195,2105,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.536/0.377/0.050; direct edge candidate=L260; body edge positions=11/714,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.483/0.317/0.014; direct edge candidate=L522; body edge positions=11/714; magnified raw rows resolve L522; row Y(mean/std) L287=18.750/34.657 L288=151.228/22.949 L289=148.897/23.181 L521=122.680/82.764 L522=124.088/82.643 L523=11.334/0.980 L525=10.789/0.714,522,3,2
196,2106,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.408/0.050/0.014; direct edge candidate=L259; body edge positions=11/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.507/0.050/0.028; direct edge candidate=L521; body edge positions=11/714,521,2,2
197,2107,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.500/0.400/0.050; direct edge candidate=L260; body edge positions=11/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.443/0.150/0.014; direct edge candidate=L521; body edge positions=10/714,521,3,2
198,2108,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.375/0.306/0.050; direct edge candidate=L260; body edge positions=11/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.565/0.638/0.029; direct edge candidate=L522; body edge positions=11/714,522,3,2
199,2109,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.371/0.486/0.050; direct edge candidate=L260; body edge positions=11/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.552/0.038/0.030; direct edge candidate=L521; body edge positions=10/714,521,3,2
200,2110,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.383/0.369/0.050; direct edge candidate=L260; body edge positions=11/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.526/0.496/0.015; direct edge candidate=L522; body edge positions=11/714,522,3,2
201,2111,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.346/0.361/0.044; direct edge candidate=L260; body edge positions=11/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.318/0.050/0.030; direct edge candidate=L521; body edge positions=10/714,521,3,2
202,2112,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.299/0.056/0.015; direct edge candidate=L259; body edge positions=11/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.303/0.258/0.015; direct edge candidate=L522; body edge positions=10/714,522,2,2
203,2113,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.238/0.050/0.016; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.248/0.186/0.031; direct edge candidate=L522; body edge positions=10/714; magnified raw rows resolve L522; row Y(mean/std) L287=23.089/39.968 L288=151.397/22.379 L289=147.555/23.500 L521=124.969/82.477 L522=125.986/82.112 L523=10.775/0.885 L525=10.497/0.689,522,2,2
204,2114,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.266/0.234/0.037; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.248/0.186/0.016; direct edge candidate=L522; body edge positions=10/714; magnified raw rows resolve L522; row Y(mean/std) L287=24.145/40.217 L288=152.827/22.002 L289=148.142/23.739 L521=125.945/82.613 L522=126.963/82.224 L523=10.864/0.834 L525=10.556/0.700,522,3,2
205,2115,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.274/0.145/0.044; direct edge candidate=L259; body edge positions=10/714; magnified raw rows resolve L259; row Y(mean/std) L25=113.033/13.965 L26=150.305/22.231 L27=149.472/22.766 L258=125.981/81.922 L259=126.684/82.158 L260=127.209/82.485 L262=10.452/0.845,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.211/0.146/0.016; direct edge candidate=L522; body edge positions=10/714; magnified raw rows resolve L522; row Y(mean/std) L287=23.773/40.298 L288=152.539/23.065 L289=148.092/23.915 L521=126.353/82.542 L522=127.675/82.411 L523=10.891/0.872 L525=10.692/0.746,522,3,2
206,2116,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.211/0.211/0.044; direct edge candidate=L260; body edge positions=10/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.252/0.038/0.017; direct edge candidate=L521; body edge positions=10/714,521,3,2
207,2117,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.235/0.202/0.050; direct edge candidate=L260; body edge positions=10/714; magnified raw rows resolve L260; row Y(mean/std) L25=113.984/14.000 L26=151.031/21.897 L27=150.019/23.900 L259=127.542/82.486 L260=128.041/82.392 L261=17.028/11.137 L262=11.398/0.849,260,288,521,522,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.200/0.049/0.018; direct edge candidate=L521; body edge positions=10/714; magnified raw rows resolve L521; row Y(mean/std) L287=24.289/40.486 L288=152.275/22.841 L289=148.883/23.592 L520=127.370/82.426 L521=127.633/82.692 L522=128.316/82.666 L525=10.781/0.737,521,3,2
208,2118,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.214/0.179/0.050; direct edge candidate=L260; body edge positions=10/714; magnified raw rows resolve L260; row Y(mean/std) L25=113.622/13.566 L26=161.802/23.828 L27=148.758/24.079 L259=127.322/82.544 L260=127.873/82.470 L261=18.308/17.656 L262=11.148/0.879,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.172/0.172/0.034; direct edge candidate=L522; body edge positions=11/714; magnified raw rows resolve L522; row Y(mean/std) L287=23.837/40.824 L288=153.409/23.046 L289=148.816/23.172 L521=126.692/82.808 L522=128.634/82.310 L523=11.256/0.981 L525=10.655/0.706,522,3,2
209,2119,25,259,260,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.175/0.050/0.016; direct edge candidate=L259; body edge positions=10/714; magnified raw rows resolve L259; row Y(mean/std) L24=112.942/13.556 L25=150.023/22.088 L26=148.248/24.010 L258=127.786/82.490 L259=127.841/82.821 L260=21.538/26.554 L262=10.623/0.716,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.149/0.215/0.017; direct edge candidate=L522; body edge positions=10/714,522,2,2
210,2120,25,259,260,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.144/0.037/0.016; direct edge candidate=L259; body edge positions=11/714; magnified raw rows resolve L259; row Y(mean/std) L24=113.006/13.399 L25=159.716/24.567 L26=147.206/24.115 L258=127.287/82.236 L259=127.312/82.379 L260=19.500/21.083 L262=10.658/0.746,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.153/0.186/0.017; direct edge candidate=L522; body edge positions=10/714,522,2,2
211,2121,25,259,260,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.165/0.037/0.033; direct edge candidate=L259; body edge positions=11/714; magnified raw rows resolve L259; row Y(mean/std) L24=113.098/13.116 L25=149.330/23.233 L26=148.239/23.804 L258=127.320/82.195 L259=126.870/82.452 L260=23.861/31.817 L262=10.611/0.703,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.153/0.169/0.017; direct edge candidate=L522; body edge positions=11/714,522,2,2
212,2122,25,259,260,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.185/0.044/0.034; direct edge candidate=L259; body edge positions=11/714; magnified raw rows resolve L259; row Y(mean/std) L24=112.898/14.018 L25=158.603/24.740 L26=147.259/24.080 L258=126.689/82.435 L259=127.239/82.128 L260=19.350/19.724 L262=10.812/0.762,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.138/0.155/0.034; direct edge candidate=L522; body edge positions=11/714; magnified raw rows resolve L522; row Y(mean/std) L287=23.105/39.148 L288=151.825/23.742 L289=148.156/23.447 L521=127.133/82.021 L522=126.425/82.288 L523=10.550/0.846 L525=10.775/0.713,522,2,2
213,2123,25,259,260,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.196/0.044/0.018; direct edge candidate=L259; body edge positions=10/714; magnified raw rows resolve L259; row Y(mean/std) L24=112.195/13.122 L25=148.717/23.052 L26=148.127/23.384 L258=128.064/82.497 L259=128.387/82.522 L260=22.309/26.708 L262=10.552/0.759,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.138/0.224/0.017; direct edge candidate=L522; body edge positions=10/714,522,2,2
214,2124,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.224/0.050/0.034; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.175/0.140/0.018; direct edge candidate=L522; body edge positions=11/714; magnified raw rows resolve L522; row Y(mean/std) L287=60.039/56.777 L288=153.481/24.912 L289=148.819/23.289 L521=126.742/82.174 L522=127.958/81.798 L523=10.588/0.849 L525=10.573/0.683,522,2,2
215,2125,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.149/0.182/0.044; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.171/0.222/0.034; direct edge candidate=L522; body edge positions=10/714,522,3,2
